day,scheduled_arrival_station_code,flights,avg_difficulty,pct_difficult
2025-08-03,MEX,1,0.2489507299270072,0.0
2025-08-03,LHR,3,0.2381234793187347,0.0
2025-08-03,JST,1,0.2291514598540145,0.0
2025-08-03,MUC,1,0.2283302919708029,0.0
2025-08-03,TUS,1,0.1765510948905109,0.0
2025-08-03,JLN,1,0.1322536496350365,0.0
2025-08-04,BRU,1,0.7513716814159292,100.0
2025-08-04,CID,4,0.6749225663716814,75.0
2025-08-04,HNL,1,0.6665929203539822,100.0
2025-08-04,MYR,1,0.6646017699115043,100.0
2025-08-04,DUB,1,0.6438053097345133,100.0
2025-08-04,FCA,2,0.633716814159292,50.0
2025-08-04,BGR,2,0.618362831858407,100.0
2025-08-04,SAT,3,0.6162094395280237,66.66666666666666
2025-08-04,YQB,1,0.6035840707964601,100.0
2025-08-04,ONT,1,0.600929203539823,100.0
2025-08-04,OMA,5,0.5977964601769912,80.0
2025-08-04,YOW,3,0.5899115044247788,100.0
2025-08-04,JAC,2,0.5881858407079645,50.0
2025-08-04,YVR,2,0.587433628318584,50.0
2025-08-04,YUL,3,0.5833333333333334,66.66666666666666
2025-08-04,RNO,1,0.5825663716814159,100.0
2025-08-04,MSO,1,0.5795575221238938,100.0
2025-08-04,TVC,5,0.5704159292035398,80.0
2025-08-04,ICT,4,0.5685840707964602,50.0
2025-08-04,CUN,2,0.5682522123893805,50.0
2025-08-04,ABQ,2,0.5598672566371681,50.0
2025-08-04,SMF,3,0.5578171091445427,66.66666666666666
2025-08-04,EAU,2,0.552787610619469,50.0
2025-08-04,LEX,4,0.552179203539823,50.0
2025-08-04,MTY,1,0.5486725663716814,100.0
2025-08-04,RSW,3,0.5478318584070796,66.66666666666666
2025-08-04,DSM,5,0.5441061946902654,40.0
2025-08-04,BTV,2,0.5432079646017699,50.0
2025-08-04,GEG,2,0.5429646017699116,50.0
2025-08-04,ROA,3,0.5423893805309734,33.33333333333333
2025-08-04,MIA,2,0.5397787610619469,50.0
2025-08-04,MCO,6,0.5382153392330383,66.66666666666666
2025-08-04,AUS,3,0.5316371681415929,33.33333333333333
2025-08-04,IND,8,0.529391592920354,37.5
2025-08-04,GSP,2,0.5292256637168142,50.0
2025-08-04,CHS,3,0.527669616519174,66.66666666666666
2025-08-04,SJU,2,0.5268805309734513,50.0
2025-08-04,CMX,3,0.5268436578171092,33.33333333333333
2025-08-04,XNA,4,0.5254977876106195,25.0
2025-08-04,RAP,2,0.525353982300885,50.0
2025-08-04,PWM,3,0.5246017699115044,0.0
2025-08-04,PHX,4,0.5220022123893805,0.0
2025-08-04,COS,2,0.5206637168141592,0.0
2025-08-04,SGF,4,0.5203650442477876,25.0
2025-08-04,TUL,4,0.5185398230088495,50.0
2025-08-04,FAI,1,0.5184070796460177,0.0
2025-08-04,ATH,1,0.5176106194690264,0.0
2025-08-04,RHI,2,0.5169690265486726,50.0
2025-08-04,STL,8,0.5162444690265486,37.5
2025-08-04,JLN,1,0.5121681415929203,0.0
2025-08-04,YYC,2,0.5117920353982301,50.0
2025-08-04,SJC,1,0.5076991150442477,0.0
2025-08-04,LAS,6,0.5058407079646018,50.0
2025-08-04,MXP,1,0.5041150442477875,0.0
2025-08-04,SLC,3,0.49691740412979346,33.33333333333333
2025-08-04,BOI,2,0.49679203539823,50.0
2025-08-04,SBN,6,0.49388643067846605,33.33333333333333
2025-08-04,SAN,5,0.4938407079646018,20.0
2025-08-04,IAH,10,0.49212389380530974,40.0
2025-08-04,PUJ,1,0.487433628318584,0.0
2025-08-04,LNK,4,0.4858296460176991,25.0
2025-08-04,MEM,4,0.48482300884955754,25.0
2025-08-04,ROC,4,0.48122787610619466,25.0
2025-08-04,CMH,7,0.47880530973451324,14.285714285714285
2025-08-04,FAT,1,0.4777433628318584,0.0
2025-08-04,MKE,7,0.47755372945638436,42.857142857142854
2025-08-04,SEA,6,0.4761430678466077,33.33333333333333
2025-08-04,HND,1,0.4729203539823009,0.0
2025-08-04,CVG,7,0.47233881163084707,14.285714285714285
2025-08-04,ANC,2,0.4673893805309734,50.0
2025-08-04,PIT,5,0.465637168141593,20.0
2025-08-04,GRR,6,0.4644469026548672,16.666666666666664
2025-08-04,SYR,3,0.46373156342182886,66.66666666666666
2025-08-04,PDX,5,0.46340707964601763,20.0
2025-08-04,SDF,4,0.4616703539823009,50.0
2025-08-04,AVL,3,0.46042772861356934,0.0
2025-08-04,CLE,7,0.46009481668773705,28.57142857142857
2025-08-04,FSD,4,0.45859513274336283,0.0
2025-08-04,SFO,11,0.45703137570394203,27.27272727272727
2025-08-04,JST,1,0.4569469026548672,0.0
2025-08-04,OKC,4,0.45654867256637166,25.0
2025-08-04,GRU,1,0.455575221238938,0.0
2025-08-04,DFW,5,0.45399115044247784,40.0
2025-08-04,EDI,1,0.4520796460176992,0.0
2025-08-04,MBS,3,0.4519911504424779,33.33333333333333
2025-08-04,YYZ,7,0.4518078381795196,14.285714285714285
2025-08-04,BWI,4,0.4513606194690265,0.0
2025-08-04,ALB,3,0.4487315634218289,33.33333333333333
2025-08-04,LIT,3,0.4473746312684365,0.0
2025-08-04,MSY,3,0.44529498525073746,33.33333333333333
2025-08-04,ZRH,1,0.4387610619469027,0.0
2025-08-04,BZN,3,0.43769911504424774,33.33333333333333
2025-08-04,DLH,3,0.43668141592920356,0.0
2025-08-04,MSN,6,0.43633480825958704,16.666666666666664
2025-08-04,RDU,4,0.43576327433628315,25.0
2025-08-04,FNT,3,0.4354277286135693,0.0
2025-08-04,CHA,3,0.4349705014749263,33.33333333333333
2025-08-04,MCI,6,0.43323746312684364,16.666666666666664
2025-08-04,DTW,7,0.43168773704171937,28.57142857142857
2025-08-04,DAY,5,0.4304867256637168,20.0
2025-08-04,ATW,6,0.4285914454277286,16.666666666666664
2025-08-04,DEN,10,0.4258849557522124,30.0
2025-08-04,BUF,4,0.42502212389380534,25.0
2025-08-04,PNS,1,0.4249115044247787,0.0
2025-08-04,CRW,3,0.4230383480825959,0.0
2025-08-04,JAX,3,0.4180825958702064,33.33333333333333
2025-08-04,IAD,6,0.41802359882005896,0.0
2025-08-04,MLI,4,0.4175,0.0
2025-08-04,ILM,1,0.4173893805309734,0.0
2025-08-04,SCE,4,0.4166371681415929,0.0
2025-08-04,TPA,3,0.41325958702064897,0.0
2025-08-04,PLN,2,0.40327433628318576,0.0
2025-08-04,LGA,14,0.4022629582806574,21.428571428571427
2025-08-04,LAX,11,0.4014722445695897,18.181818181818183
2025-08-04,GRB,5,0.40145132743362827,0.0
2025-08-04,PIA,4,0.40091814159292033,0.0
2025-08-04,BNA,7,0.39945006321112514,14.285714285714285
2025-08-04,MDT,4,0.3990818584070796,25.0
2025-08-04,MCW,2,0.3988274336283186,50.0
2025-08-04,BOS,9,0.39525565388397244,0.0
2025-08-04,SNA,2,0.3946902654867256,0.0
2025-08-04,MSP,6,0.392853982300885,0.0
2025-08-04,ECP,1,0.3922123893805309,0.0
2025-08-04,HSV,2,0.39002212389380525,0.0
2025-08-04,CIU,1,0.3891150442477876,0.0
2025-08-04,FLL,6,0.384306784660767,33.33333333333333
2025-08-04,YWG,2,0.3834734513274336,50.0
2025-08-04,ASE,1,0.3796902654867256,0.0
2025-08-04,CAK,4,0.37904867256637165,0.0
2025-08-04,ORF,2,0.3783849557522124,0.0
2025-08-04,FWA,4,0.37737831858407084,0.0
2025-08-04,PVD,2,0.37329646017699114,0.0
2025-08-04,EWR,10,0.369141592920354,10.0
2025-08-04,FOD,2,0.3689601769911504,0.0
2025-08-04,BHM,2,0.3628097345132743,0.0
2025-08-04,GSO,2,0.3624778761061947,0.0
2025-08-04,MUC,1,0.3599115044247787,0.0
2025-08-04,DEC,2,0.35856194690265486,0.0
2025-08-04,CHO,2,0.3568362831858407,0.0
2025-08-04,TUS,1,0.3533628318584071,0.0
2025-08-04,ATL,4,0.3498783185840708,0.0
2025-08-04,CLT,3,0.34985250737463125,0.0
2025-08-04,SAV,3,0.34946902654867257,0.0
2025-08-04,CAE,2,0.3480309734513274,0.0
2025-08-04,DCA,11,0.3461584875301689,9.090909090909092
2025-08-04,ELP,1,0.3420796460176991,0.0
2025-08-04,SRQ,1,0.3416371681415929,0.0
2025-08-04,MGW,1,0.335353982300885,0.0
2025-08-04,BCN,1,0.3348230088495575,0.0
2025-08-04,BDL,4,0.33381637168141587,0.0
2025-08-04,FAR,4,0.3297898230088495,0.0
2025-08-04,LHR,3,0.3176843657817109,0.0
2025-08-04,TYS,4,0.3133296460176991,25.0
2025-08-04,SUX,2,0.31289823008849554,0.0
2025-08-04,RIC,3,0.30902654867256635,0.0
2025-08-04,AVP,2,0.3071681415929204,0.0
2025-08-04,ABE,2,0.29420353982300884,0.0
2025-08-04,SLN,1,0.2936725663716814,0.0
2025-08-04,FRA,2,0.28641592920353975,0.0
2025-08-04,PHL,5,0.28204424778761056,0.0
2025-08-04,BIL,1,0.2749115044247788,0.0
2025-08-04,KEF,1,0.2569911504424779,0.0
2025-08-04,FCO,1,0.2518141592920354,0.0
2025-08-04,MEX,1,0.2294247787610619,0.0
2025-08-04,CDG,1,0.2257522123893805,0.0
2025-08-04,AMS,1,0.1972123893805309,0.0
2025-08-04,SNN,1,0.1855309734513274,0.0
2025-08-05,MSO,1,0.6815464895635673,100.0
2025-08-05,ORF,2,0.6417220113851991,100.0
2025-08-05,RNO,1,0.6048861480075901,100.0
2025-08-05,SLN,1,0.6009013282732447,100.0
2025-08-05,ABQ,2,0.5887571157495255,50.0
2025-08-05,ONT,1,0.58780834914611,100.0
2025-08-05,PWM,2,0.5844876660341556,50.0
2025-08-05,GSP,2,0.5804079696394686,50.0
2025-08-05,LIT,3,0.5802182163187856,66.66666666666666
2025-08-05,YVR,2,0.5799098671726755,100.0
2025-08-05,AMS,1,0.5761859582542694,100.0
2025-08-05,YOW,3,0.5732447817836812,66.66666666666666
2025-08-05,ROA,2,0.5707068311195446,50.0
2025-08-05,MCO,5,0.5631309297912713,60.0
2025-08-05,ROC,4,0.5630099620493358,50.0
2025-08-05,FCA,2,0.5561907020872865,50.0
2025-08-05,GEG,2,0.5547201138519924,50.0
2025-08-05,ICT,3,0.5539373814041746,33.33333333333333
2025-08-05,LNK,4,0.5496204933586337,50.0
2025-08-05,CLE,6,0.5489405439595193,50.0
2025-08-05,RDU,3,0.5486242884250475,33.33333333333333
2025-08-05,MCI,5,0.5482447817836812,60.0
2025-08-05,BIL,1,0.5472960151802657,0.0
2025-08-05,BZN,2,0.5449478178368121,50.0
2025-08-05,JAX,3,0.543943706514864,33.33333333333333
2025-08-05,BUF,4,0.5435602466793169,50.0
2025-08-05,TVC,5,0.5434155597722959,40.0
2025-08-05,OKC,3,0.5429475015812776,33.33333333333333
2025-08-05,DFW,5,0.5409203036053131,40.0
2025-08-05,ANC,2,0.5385673624288425,50.0
2025-08-05,DAY,5,0.535360531309298,60.0
2025-08-05,CRW,3,0.5351992409867172,33.33333333333333
2025-08-05,PHX,4,0.5345113851992409,25.0
2025-08-05,RIC,3,0.5321631878557874,33.33333333333333
2025-08-05,ECP,1,0.5301707779886147,0.0
2025-08-05,SBN,6,0.5290401644528779,16.666666666666664
2025-08-05,TUL,4,0.5272414611005692,25.0
2025-08-05,FAI,1,0.5269924098671728,0.0
2025-08-05,IAH,10,0.5244402277039848,60.0
2025-08-05,FSD,4,0.5236361480075902,25.0
2025-08-05,CID,4,0.52271110056926,25.0
2025-08-05,FAR,3,0.5203668564199874,33.33333333333333
2025-08-05,MSN,6,0.5191255534471853,50.0
2025-08-05,MCW,1,0.5176470588235293,0.0
2025-08-05,EAU,1,0.5173624288425047,0.0
2025-08-05,ASE,1,0.5170777988614801,0.0
2025-08-05,YYC,2,0.516959203036053,50.0
2025-08-05,LAS,5,0.5101518026565465,20.0
2025-08-05,MSY,3,0.5073529411764706,66.66666666666666
2025-08-05,SEA,6,0.5059218848829854,50.0
2025-08-05,BHM,2,0.5058586337760911,50.0
2025-08-05,BTV,2,0.5055740037950663,0.0
2025-08-05,SGF,3,0.5052972802024036,33.33333333333333
2025-08-05,SAN,5,0.503292220113852,40.0
2025-08-05,SFO,9,0.5032416192283365,55.55555555555556
2025-08-05,SCE,3,0.503146742567995,0.0
2025-08-05,SJU,2,0.4996679316888045,50.0
2025-08-05,PIT,5,0.4984724857685009,20.0
2025-08-05,CMH,7,0.4982041203578205,57.14285714285714
2025-08-05,GSO,2,0.4962760910815939,0.0
2025-08-05,CVG,6,0.49595192915876024,33.33333333333333
2025-08-05,PDX,4,0.49535104364326377,50.0
2025-08-05,JAC,2,0.49442599620493355,0.0
2025-08-05,SMF,3,0.4932163187855787,33.33333333333333
2025-08-05,SJC,1,0.4931688804554079,0.0
2025-08-05,BGR,2,0.4925996204933586,50.0
2025-08-05,LEX,4,0.4877846299810246,25.0
2025-08-05,CHS,2,0.48719165085388993,50.0
2025-08-05,ATW,6,0.48447975964579376,33.33333333333333
2025-08-05,CAK,4,0.4837049335863377,25.0
2025-08-05,RAP,2,0.4812144212523719,50.0
2025-08-05,PNS,1,0.480977229601518,0.0
2025-08-05,CUN,2,0.4788662239089184,50.0
2025-08-05,RHI,2,0.47763282732447815,50.0
2025-08-05,SAT,2,0.47291271347248576,50.0
2025-08-05,COS,2,0.46971062618595827,0.0
2025-08-05,STL,8,0.4682993358633776,0.0
2025-08-05,IAD,6,0.46707779886148004,33.33333333333333
2025-08-05,MDT,4,0.4660578747628083,50.0
2025-08-05,DSM,5,0.464146110056926,40.0
2025-08-05,SUN,1,0.4629981024667931,0.0
2025-08-05,ALB,3,0.4609424414927261,0.0
2025-08-05,SYR,3,0.4607368753953194,33.33333333333333
2025-08-05,MLI,4,0.45795777988614805,0.0
2025-08-05,YWG,2,0.45037950664136617,0.0
2025-08-05,OMA,5,0.448965844402277,20.0
2025-08-05,FNT,3,0.44735926628716,0.0
2025-08-05,XNA,3,0.4447185325743201,33.33333333333333
2025-08-05,SDF,4,0.44108159392789376,0.0
2025-08-05,GRR,6,0.438274826059456,16.666666666666664
2025-08-05,PIA,4,0.43576850094876657,0.0
2025-08-05,EDI,1,0.4353889943074003,0.0
2025-08-05,MEM,4,0.435365275142315,25.0
2025-08-05,SNA,2,0.43313567362428834,0.0
2025-08-05,TPA,3,0.4324161922833649,33.33333333333333
2025-08-05,AUS,2,0.4321157495256167,50.0
2025-08-05,HND,1,0.4305502846299811,0.0
2025-08-05,BNA,4,0.4299335863377609,0.0
2025-08-05,AVL,2,0.4291508538899431,50.0
2025-08-05,BRU,1,0.428842504743833,0.0
2025-08-05,LAX,10,0.4261100569259962,30.0
2025-08-05,BWI,3,0.42572738772928526,33.33333333333333
2025-08-05,FCO,1,0.4251897533206831,0.0
2025-08-05,CMX,2,0.4240749525616698,0.0
2025-08-05,DEN,10,0.42290322580645157,30.0
2025-08-05,TYS,4,0.4226755218216318,0.0
2025-08-05,FOD,1,0.4188804554079697,0.0
2025-08-05,PVD,2,0.4168168880455408,0.0
2025-08-05,SLC,3,0.4143263757115749,33.33333333333333
2025-08-05,RSW,3,0.4079222011385199,0.0
2025-08-05,MGW,1,0.4063567362428842,0.0
2025-08-05,DLH,3,0.4041745730550284,33.33333333333333
2025-08-05,HSV,2,0.4020398481973434,0.0
2025-08-05,MSP,6,0.4013124604680582,0.0
2025-08-05,BDL,3,0.401201771030993,0.0
2025-08-05,MEX,1,0.3966318785578747,0.0
2025-08-05,LHR,3,0.3961733080328906,0.0
2025-08-05,ILM,1,0.3935483870967742,0.0
2025-08-05,SRQ,1,0.3898481973434535,0.0
2025-08-05,IND,8,0.3887393263757115,0.0
2025-08-05,HNL,1,0.3884724857685009,0.0
2025-08-05,GRB,5,0.3876375711574952,20.0
2025-08-05,PHL,4,0.3872983870967742,25.0
2025-08-05,YUL,3,0.3851834282099936,0.0
2025-08-05,MYR,1,0.3846774193548387,0.0
2025-08-05,LGA,14,0.3795235836269991,14.285714285714285
2025-08-05,CHA,3,0.37928526249209354,0.0
2025-08-05,CLT,3,0.37457305502846294,0.0
2025-08-05,SUX,2,0.3743358633776091,0.0
2025-08-05,BOS,7,0.37109650311737596,0.0
2025-08-05,MBS,3,0.36970271979759645,33.33333333333333
2025-08-05,JLN,1,0.3695920303605313,0.0
2025-08-05,JST,1,0.3668406072106262,0.0
2025-08-05,MKE,7,0.36426538357278393,14.285714285714285
2025-08-05,FLL,3,0.3636464263124604,0.0
2025-08-05,LAF,2,0.3634487666034155,0.0
2025-08-05,EWR,10,0.36009013282732444,10.0
2025-08-05,GRU,1,0.3550284629981025,0.0
2025-08-05,AVP,2,0.35498102466793163,0.0
2025-08-05,FAT,1,0.3529411764705882,0.0
2025-08-05,DTW,6,0.352522137887413,0.0
2025-08-05,PLN,2,0.34945445920303597,0.0
2025-08-05,ELP,1,0.3457305502846299,0.0
2025-08-05,YYZ,7,0.34109514773651395,0.0
2025-08-05,TUS,1,0.3385199240986717,0.0
2025-08-05,ATH,1,0.3361480075901328,0.0
2025-08-05,ZRH,1,0.3319259962049335,0.0
2025-08-05,FWA,4,0.3317836812144212,0.0
2025-08-05,CAE,2,0.3245493358633776,0.0
2025-08-05,CHO,2,0.3245256166982923,0.0
2025-08-05,BOI,2,0.31688804554079697,0.0
2025-08-05,KEF,1,0.3071157495256167,0.0
2025-08-05,FRA,2,0.30702087286527513,0.0
2025-08-05,SAV,2,0.30540796963946865,0.0
2025-08-05,YQB,1,0.3000948766603415,0.0
2025-08-05,ATL,4,0.29875474383301703,0.0
2025-08-05,SNN,1,0.2949715370018975,0.0
2025-08-05,DCA,11,0.2897015697774711,9.090909090909092
2025-08-05,BCN,1,0.2863851992409867,0.0
2025-08-05,ABE,2,0.27395635673624286,0.0
2025-08-05,MXP,1,0.2734819734345351,0.0
2025-08-05,DEC,1,0.2696869070208728,0.0
2025-08-05,CDG,1,0.2656072106261859,0.0
2025-08-05,PUJ,1,0.2605313092979127,0.0
2025-08-05,MIA,2,0.25279886148007585,0.0
2025-08-05,MUC,1,0.240796963946869,0.0
2025-08-05,DUB,1,0.2084440227703985,0.0
2025-08-05,MTY,1,0.1936432637571157,0.0
2025-08-05,CIU,1,0.157685009487666,0.0
2025-08-06,BZN,1,0.7613545816733068,100.0
2025-08-06,ZRH,1,0.7,100.0
2025-08-06,HNL,1,0.6791832669322709,100.0
2025-08-06,CID,4,0.647671812749004,100.0
2025-08-06,EDI,1,0.6402888446215139,100.0
2025-08-06,SLN,1,0.633914342629482,100.0
2025-08-06,BRU,1,0.6233067729083666,100.0
2025-08-06,SNN,1,0.6208167330677291,100.0
2025-08-06,YOW,3,0.6124833997343958,66.66666666666666
2025-08-06,ELP,1,0.6022908366533865,100.0
2025-08-06,ANC,2,0.6003735059760956,50.0
2025-08-06,GUA,1,0.5949203187250995,100.0
2025-08-06,OMA,5,0.586792828685259,60.0
2025-08-06,YWG,2,0.5769173306772909,50.0
2025-08-06,ORF,2,0.5757719123505975,50.0
2025-08-06,SNA,2,0.572011952191235,100.0
2025-08-06,MCI,5,0.5710956175298805,60.0
2025-08-06,RDU,3,0.5699037184594954,66.66666666666666
2025-08-06,ECP,1,0.5696215139442231,100.0
2025-08-06,FCA,2,0.5654880478087649,50.0
2025-08-06,LEX,4,0.5654133466135458,50.0
2025-08-06,TUL,4,0.561964641434263,50.0
2025-08-06,SMF,3,0.5602921646746348,66.66666666666666
2025-08-06,YVR,2,0.5590637450199203,50.0
2025-08-06,MEM,4,0.558914342629482,50.0
2025-08-06,RHI,2,0.5524651394422311,50.0
2025-08-06,PWM,2,0.5465886454183266,50.0
2025-08-06,ROC,4,0.5461030876494024,50.0
2025-08-06,FAR,3,0.5425464807436919,33.33333333333333
2025-08-06,ICT,2,0.5417081673306773,50.0
2025-08-06,ILM,1,0.5390438247011952,0.0
2025-08-06,PUJ,1,0.5352589641434263,0.0
2025-08-06,CHO,2,0.5345368525896415,50.0
2025-08-06,TYS,4,0.5337898406374502,25.0
2025-08-06,FLL,3,0.5323539176626826,33.33333333333333
2025-08-06,SYR,2,0.531050796812749,50.0
2025-08-06,MCO,5,0.5286155378486056,60.0
2025-08-06,BUF,4,0.5267181274900399,50.0
2025-08-06,DSM,4,0.5254233067729084,50.0
2025-08-06,LIT,3,0.5249003984063746,66.66666666666666
2025-08-06,SEA,5,0.5215737051792828,40.0
2025-08-06,RIC,3,0.5183432934926958,33.33333333333333
2025-08-06,IND,6,0.5159030544488712,33.33333333333333
2025-08-06,TVC,4,0.5099726095617529,25.0
2025-08-06,AUS,2,0.5095368525896414,50.0
2025-08-06,JAC,1,0.5081175298804781,0.0
2025-08-06,ROA,2,0.5070717131474104,0.0
2025-08-06,EAU,1,0.5059262948207172,0.0
2025-08-06,CMH,7,0.5057982356289129,42.857142857142854
2025-08-06,MCW,2,0.5037848605577688,50.0
2025-08-06,SGF,3,0.5026892430278884,33.33333333333333
2025-08-06,GRR,6,0.49941899070385126,50.0
2025-08-06,IAH,11,0.4986780152118797,36.36363636363637
2025-08-06,BTV,1,0.4985059760956175,0.0
2025-08-06,DTW,6,0.49620683930942894,33.33333333333333
2025-08-06,MSY,2,0.4906374501992032,50.0
2025-08-06,PDX,4,0.4899900398406374,25.0
2025-08-06,YQB,1,0.4877988047808764,0.0
2025-08-06,YYZ,6,0.48738379814077026,50.0
2025-08-06,AVP,2,0.4850348605577689,0.0
2025-08-06,DFW,5,0.4845517928286852,0.0
2025-08-06,BHM,2,0.4839890438247012,0.0
2025-08-06,MSO,1,0.4832171314741036,0.0
2025-08-06,YUL,3,0.4813911022576361,33.33333333333333
2025-08-06,SFO,8,0.478691484063745,12.5
2025-08-06,RAP,2,0.47863545816733066,50.0
2025-08-06,TPA,3,0.4750166002656042,33.33333333333333
2025-08-06,FSD,3,0.47084993359893756,0.0
2025-08-06,SAN,5,0.4706772908366535,20.0
2025-08-06,PNS,1,0.4688247011952191,0.0
2025-08-06,OKC,3,0.4686586985391766,33.33333333333333
2025-08-06,BGR,2,0.46446713147410357,0.0
2025-08-06,CHS,2,0.463570717131474,0.0
2025-08-06,MIA,2,0.461304780876494,50.0
2025-08-06,LNK,4,0.46101842629482076,0.0
2025-08-06,MKE,7,0.45983210017074555,14.285714285714285
2025-08-06,BOI,2,0.45590139442231087,50.0
2025-08-06,SLC,2,0.45209163346613546,50.0
2025-08-06,MSP,7,0.4501778599886169,28.57142857142857
2025-08-06,SAT,2,0.44985059760956164,0.0
2025-08-06,CHA,3,0.44943559096945546,33.33333333333333
2025-08-06,IAD,6,0.4447543160690571,50.0
2025-08-06,SDF,4,0.443152390438247,25.0
2025-08-06,FRA,2,0.44272908366533864,0.0
2025-08-06,SCE,3,0.44100265604249667,33.33333333333333
2025-08-06,STL,8,0.4391496513944223,0.0
2025-08-06,LAX,9,0.43619411243913236,22.22222222222222
2025-08-06,BWI,3,0.4328353253652059,33.33333333333333
2025-08-06,SJU,2,0.4327191235059761,0.0
2025-08-06,CMX,3,0.4324369189907038,33.33333333333333
2025-08-06,MYR,1,0.4308266932270916,0.0
2025-08-06,DEN,9,0.4303065515714918,44.44444444444444
2025-08-06,RSW,3,0.4293990703851261,0.0
2025-08-06,XNA,3,0.42893426294820713,0.0
2025-08-06,PIA,4,0.428859561752988,25.0
2025-08-06,CVG,5,0.42866533864541834,0.0
2025-08-06,CUN,2,0.42823705179282867,0.0
2025-08-06,DAY,4,0.42752739043824695,0.0
2025-08-06,FNT,3,0.4270252324037185,0.0
2025-08-06,SBN,6,0.4244438911022576,0.0
2025-08-06,CRW,3,0.42413678618857903,0.0
2025-08-06,PIT,5,0.4227589641434263,20.0
2025-08-06,MSN,5,0.4217828685258964,20.0
2025-08-06,DLH,3,0.4209329349269589,33.33333333333333
2025-08-06,GRB,5,0.4199501992031872,20.0
2025-08-06,GRU,1,0.4196215139442231,0.0
2025-08-06,HND,1,0.4177290836653387,0.0
2025-08-06,YYC,2,0.4157121513944223,0.0
2025-08-06,JAX,3,0.41568725099601594,33.33333333333333
2025-08-06,MBS,3,0.41339641434262947,33.33333333333333
2025-08-06,CLE,5,0.4133565737051793,40.0
2025-08-06,PLN,2,0.41334661354581675,50.0
2025-08-06,AMS,1,0.4087649402390438,0.0
2025-08-06,JLN,1,0.4073207171314741,0.0
2025-08-06,ALB,3,0.4040836653386454,0.0
2025-08-06,COS,2,0.40318725099601593,0.0
2025-08-06,CAK,4,0.4026892430278884,0.0
2025-08-06,PHL,4,0.4025398406374502,25.0
2025-08-06,ABQ,1,0.4011454183266932,0.0
2025-08-06,PVD,2,0.3956922310756972,0.0
2025-08-06,MLI,4,0.39497011952191236,0.0
2025-08-06,LAS,5,0.39470119521912345,0.0
2025-08-06,FAI,1,0.3940239043824701,0.0
2025-08-06,HSV,2,0.39078685258964135,0.0
2025-08-06,ATW,6,0.38623007968127493,16.666666666666664
2025-08-06,AVL,2,0.3833914342629482,0.0
2025-08-06,PHX,4,0.38194721115537844,0.0
2025-08-06,BOS,7,0.38155947638019344,14.285714285714285
2025-08-06,CLT,3,0.3752324037184594,0.0
2025-08-06,ONT,1,0.3743027888446215,0.0
2025-08-06,DCA,10,0.3739541832669322,20.0
2025-08-06,CIU,1,0.3731075697211155,0.0
2025-08-06,BIL,1,0.3696713147410359,0.0
2025-08-06,ATH,1,0.3669322709163347,0.0
2025-08-06,FOD,2,0.3669073705179283,0.0
2025-08-06,BCN,1,0.3603585657370518,0.0
2025-08-06,SUX,1,0.3566733067729083,0.0
2025-08-06,SRQ,1,0.3495517928286852,0.0
2025-08-06,LGA,11,0.34894060123143783,0.0
2025-08-06,CDG,1,0.3471613545816733,0.0
2025-08-06,JST,1,0.3462151394422311,0.0
2025-08-06,GSP,2,0.3427290836653386,0.0
2025-08-06,MTJ,1,0.3407370517928287,0.0
2025-08-06,BNA,4,0.34052539840637447,0.0
2025-08-06,GSO,2,0.33779880478087654,0.0
2025-08-06,KEF,1,0.3364043824701195,0.0
2025-08-06,LHR,3,0.33429614873837976,0.0
2025-08-06,RNO,1,0.3316235059760957,0.0
2025-08-06,BDL,3,0.32820385126162016,0.0
2025-08-06,MDT,3,0.3276394422310757,0.0
2025-08-06,CAE,2,0.3269173306772909,0.0
2025-08-06,ABE,2,0.3268924302788845,0.0
2025-08-06,EWR,10,0.3254233067729083,10.0
2025-08-06,MXP,1,0.3250498007968127,0.0
2025-08-06,FWA,4,0.312437749003984,0.0
2025-08-06,ATL,4,0.3099601593625498,0.0
2025-08-06,DEC,2,0.3087400398406374,0.0
2025-08-06,MEX,1,0.3061752988047809,0.0
2025-08-06,SAV,2,0.30009960159362553,0.0
2025-08-06,MGW,1,0.2951693227091634,0.0
2025-08-06,GEG,2,0.29111055776892425,0.0
2025-08-06,MTY,1,0.2791334661354582,0.0
2025-08-06,TUS,1,0.2741533864541833,0.0
2025-08-06,MUC,1,0.23550796812749,0.0
2025-08-06,LAF,1,0.223605577689243,0.0
2025-08-06,ASE,1,0.1458665338645418,0.0
2025-08-06,FCO,1,0.1353585657370518,0.0
2025-08-07,OKC,4,0.6938853790613719,75.0
2025-08-07,YVR,1,0.6560469314079422,100.0
2025-08-07,HNL,1,0.6551895306859206,100.0
2025-08-07,XNA,4,0.653384476534296,75.0
2025-08-07,DSM,5,0.6245216606498195,80.0
2025-08-07,ZRH,1,0.603745487364621,100.0
2025-08-07,RAP,2,0.6030460288808663,100.0
2025-08-07,MDT,4,0.5879399819494584,75.0
2025-08-07,ORF,2,0.5811146209386282,50.0
2025-08-07,BGR,2,0.5796254512635379,100.0
2025-08-07,ILM,1,0.5740974729241877,100.0
2025-08-07,OMA,5,0.5733303249097472,60.0
2025-08-07,SJC,1,0.5615523465703971,100.0
2025-08-07,FAI,1,0.5608303249097473,100.0
2025-08-07,GEG,2,0.5569268953068591,50.0
2025-08-07,FCA,2,0.5554377256317689,50.0
