company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_hour,total_pax,lap_child_count,basic_economy_pax,child_count,stroller_users,pnr_count,ssr_total,ssr_wheelchair,ssr_umnr,ssr_medical,ssr_blind,ssr_deaf,ssr_pet,total_bags,transfer_bags,slack_minutes,neg_slack_minutes,pax_load_factor,transfer_bag_ratio,special_needs_numer,special_needs_ratio,wheelchair_ratio,umnr_ratio,medical_ratio,blind_ratio,deaf_ratio,pet_ratio,departure_delay_minutes,arrival_delay_minutes,day,neg_slack_minutes_pr,pax_load_factor_pr,transfer_bag_ratio_pr,special_needs_ratio_pr,basic_econ_ratio_pr,difficulty_score,daily_rank,difficulty_class
UA,1113,2025-08-02,ORD,ALB,2025-08-02 11:59:00+00:00,2025-08-02 15:09:00+00:00,2025-08-02 11:57:00+00:00,2025-08-02 14:54:00+00:00,126,A319-100,Mainline,150,158,43,11,172,1,0,12,4,83,3,0,0,0,0,0,0,93.0,30.0,107,-107,1.0,0.3225806451612903,20,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-15.0,2025-08-02,0.19423076923076923,0.5788461538461539,0.1346153846153846,0.8240384615384615,0.0,0.3342788461538462,412.0,Easy
UA,1584,2025-08-06,ORD,LAX,2025-08-06 10:50:00+00:00,2025-08-06 13:23:00+00:00,2025-08-06 10:49:00+00:00,2025-08-06 13:22:00+00:00,200,A321-2NX,Mainline,711,700,62,10,247,0,0,16,3,130,2,0,0,0,0,0,0,139.0,24.0,649,-649,1.0,0.17266187050359713,21,0.08502024291497975,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2025-08-06,0.055776892430278883,0.74800796812749,0.045816733067729085,0.6623505976095617,0.0,0.27763944223107573,450.0,Easy
G7,4380,2025-08-03,ORD,SYR,2025-08-03 07:05:00+00:00,2025-08-03 10:09:00+00:00,2025-08-03 06:58:00+00:00,2025-08-03 10:23:00+00:00,50,CRJ-550,Express,35,55,29,7,52,0,0,1,0,37,0,0,0,0,0,0,0,56.0,50.0,6,-6,1.0,0.8928571428571429,1,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,14.0,2025-08-03,0.9233576642335767,0.6012773722627737,0.885036496350365,0.072992700729927,0.0,0.6313868613138687,39.0,Difficult
UA,2488,2025-08-12,ORD,LGA,2025-08-12 12:00:00+00:00,2025-08-12 15:20:00+00:00,2025-08-12 11:53:00+00:00,2025-08-12 15:10:00+00:00,166,B737-800,Mainline,67,86,51,12,101,0,0,2,2,72,0,0,0,0,0,0,0,29.0,2.0,16,-16,0.608433734939759,0.06896551724137931,4,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,2025-08-12,0.7272727272727273,0.15644820295983086,0.016913319238900635,0.23784355179704017,0.0,0.3248942917547568,381.0,Easy
YX,3535,2025-08-05,ORD,MSN,2025-08-05 12:45:00+00:00,2025-08-05 13:54:00+00:00,2025-08-05 12:37:00+00:00,2025-08-05 13:38:00+00:00,70,ERJ-170,Express,57,66,34,12,75,0,0,2,0,52,2,0,0,0,0,0,0,36.0,26.0,23,-23,1.0,0.7222222222222222,4,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-16.0,2025-08-05,0.6366223908918406,0.6878557874762808,0.6129032258064516,0.32447817836812143,0.0,0.5316413662239089,163.0,Medium
OO,5790,2025-08-10,ORD,CRW,2025-08-10 18:20:00+00:00,2025-08-10 21:04:00+00:00,2025-08-10 20:26:00+00:00,2025-08-10 23:39:00+00:00,50,CRJ-200,Express,-15,87,29,18,45,0,0,1,0,28,3,0,0,0,0,0,0,47.0,34.0,-44,44,0.9,0.723404255319149,4,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,126.0,155.0,2025-08-10,0.9380610412926391,0.2001795332136445,0.725314183123878,0.7890484739676841,0.0,0.6317773788150808,45.0,Difficult
OO,5748,2025-08-14,ORD,YWG,2025-08-14 13:02:00+00:00,2025-08-14 15:31:00+00:00,2025-08-14 13:02:00+00:00,2025-08-14 15:06:00+00:00,70,ERJ-175,Express,47,61,42,13,72,0,0,2,0,56,1,0,0,0,0,0,0,66.0,43.0,5,-5,1.0,0.6515151515151515,3,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,2025-08-14,0.8642857142857143,0.7053571428571429,0.5553571428571429,0.37857142857142856,0.0,0.6114285714285715,82.0,Difficult
UA,2137,2025-08-06,ORD,SLC,2025-08-06 09:02:00+00:00,2025-08-06 11:40:00+00:00,2025-08-06 09:01:00+00:00,2025-08-06 11:39:00+00:00,166,B737-800,Mainline,653,682,51,9,171,2,0,5,0,118,2,0,0,0,0,0,0,104.0,56.0,602,-602,1.0,0.5384615384615384,9,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2025-08-06,0.07171314741035857,0.74800796812749,0.34163346613545814,0.33665338645418325,0.0,0.2935258964143426,433.0,Easy
UA,2347,2025-08-14,ORD,CLE,2025-08-14 21:13:00+00:00,2025-08-14 23:39:00+00:00,2025-08-14 21:47:00+00:00,2025-08-14 23:56:00+00:00,166,B737-800,Mainline,63,69,51,21,198,2,0,9,2,130,4,0,0,0,0,0,0,103.0,89.0,12,-12,1.0,0.8640776699029126,17,0.08585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,2025-08-14,0.7580357142857143,0.7053571428571429,0.8696428571428572,0.8464285714285714,0.0,0.7072767857142856,17.0,Difficult
OO,5505,2025-08-10,ORD,SBN,2025-08-10 15:40:00+00:00,2025-08-10 17:39:00+00:00,2025-08-10 18:49:00+00:00,2025-08-10 21:03:00+00:00,50,CRJ-200,Express,-90,30,29,15,29,0,0,0,0,26,1,0,0,0,0,0,0,33.0,22.0,-119,119,0.58,0.6666666666666666,1,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,189.0,204.0,2025-08-10,0.9784560143626571,0.03770197486535009,0.6355475763016158,0.18043087971274685,0.0,0.5041741472172352,188.0,Medium
UA,343,2025-08-09,ORD,SFO,2025-08-09 10:53:00+00:00,2025-08-09 13:40:00+00:00,2025-08-09 10:52:00+00:00,2025-08-09 13:27:00+00:00,150,A320-200,Mainline,88,102,46,10,200,0,0,16,6,104,3,0,0,0,0,0,0,121.0,48.0,42,-42,1.0,0.39669421487603307,25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-13.0,2025-08-09,0.3963531669865643,0.6621880998080614,0.19385796545105566,0.8579654510556622,0.0,0.4386276391554702,288.0,Medium
UA,411,2025-08-06,ORD,DTW,2025-08-06 10:45:00+00:00,2025-08-06 13:14:00+00:00,2025-08-06 10:41:00+00:00,2025-08-06 12:55:00+00:00,126,B737-700,Mainline,80,77,43,10,116,0,0,3,0,84,3,0,0,0,0,0,0,67.0,57.0,37,-37,0.9206349206349206,0.8507462686567164,6,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-19.0,2025-08-06,0.42729083665338646,0.3565737051792829,0.8286852589641435,0.33067729083665337,0.0,0.4362051792828685,268.0,Medium
UA,1941,2025-08-13,ORD,CVG,2025-08-13 14:26:00+00:00,2025-08-13 16:52:00+00:00,2025-08-13 14:22:00+00:00,2025-08-13 17:35:00+00:00,126,A319-100,Mainline,71,64,43,14,97,0,0,1,0,77,2,0,0,0,0,0,0,57.0,50.0,28,-28,0.7698412698412699,0.8771929824561403,3,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,43.0,2025-08-13,0.5491493383742911,0.14555765595463138,0.8695652173913043,0.1776937618147448,0.0,0.42188090737240075,311.0,Medium
OO,5833,2025-08-11,ORD,DTW,2025-08-11 18:11:00+00:00,2025-08-11 20:45:00+00:00,2025-08-11 18:11:00+00:00,2025-08-11 20:46:00+00:00,76,ERJ-175,Express,80,94,39,18,73,0,0,1,0,62,1,0,0,0,0,0,0,48.0,20.0,41,-41,0.9605263157894737,0.4166666666666667,2,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-08-11,0.34912280701754383,0.3,0.24210526315789474,0.24035087719298245,0.0,0.26666666666666666,518.0,Easy
UA,1006,2025-08-11,ORD,LGA,2025-08-11 18:00:00+00:00,2025-08-11 21:20:00+00:00,2025-08-11 18:20:00+00:00,2025-08-11 21:54:00+00:00,166,B737-800,Mainline,56,54,51,18,153,0,0,0,0,138,2,0,0,0,0,0,0,56.0,24.0,5,-5,0.9216867469879518,0.42857142857142855,2,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,2025-08-11,0.9447368421052632,0.21929824561403508,0.2614035087719298,0.09298245614035087,0.0,0.4407456140350877,307.0,Medium
G7,4416,2025-08-07,ORD,STL,2025-08-07 18:05:00+00:00,2025-08-07 19:31:00+00:00,2025-08-07 18:10:00+00:00,2025-08-07 19:26:00+00:00,50,CRJ-550,Express,64,43,29,18,52,0,0,2,1,46,2,0,0,0,0,0,0,32.0,24.0,35,-35,1.0,0.75,5,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,2025-08-07,0.41245487364620936,0.6642599277978339,0.7463898916967509,0.8528880866425993,0.0,0.55442238267148,135.0,Difficult
OO,5420,2025-08-09,ORD,MLI,2025-08-09 15:35:00+00:00,2025-08-09 16:43:00+00:00,2025-08-09 15:34:00+00:00,2025-08-09 16:34:00+00:00,50,CRJ-200,Express,69,66,29,15,45,0,0,1,0,29,1,0,0,0,0,0,0,46.0,37.0,40,-40,0.9,0.8043478260869565,2,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-9.0,2025-08-09,0.42034548944337813,0.22744721689059502,0.6660268714011516,0.1017274472168906,0.0,0.34107485604606524,395.0,Easy
OO,5930,2025-08-04,ORD,FAR,2025-08-04 13:20:00+00:00,2025-08-04 15:29:00+00:00,2025-08-04 13:18:00+00:00,2025-08-04 15:21:00+00:00,50,CRJ-200,Express,90,104,29,13,47,0,0,0,0,45,3,0,0,0,0,0,0,58.0,31.0,61,-61,0.94,0.5344827586206896,3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-8.0,2025-08-04,0.2424778761061947,0.17787610619469027,0.484070796460177,0.6831858407079646,0.0,0.3197345132743363,468.0,Easy
UA,617,2025-08-12,ORD,CLT,2025-08-12 18:35:00+00:00,2025-08-12 21:45:00+00:00,2025-08-12 22:19:00+00:00,2025-08-13 01:22:00+00:00,166,B737-MAX8,Mainline,85,56,51,18,142,2,0,5,1,101,3,0,0,0,0,0,0,73.0,48.0,34,-34,0.8554216867469879,0.6575342465753424,11,0.07746478873239436,0.0,0.0,0.0,0.0,0.0,0.0,224.0,217.0,2025-08-12,0.48308668076109934,0.40274841437632136,0.5221987315010571,0.6596194503171248,0.0,0.4530126849894292,240.0,Medium
OO,5026,2025-08-06,ORD,JST,2025-08-06 21:05:00+00:00,2025-08-06 23:55:00+00:00,2025-08-06 22:33:00+00:00,2025-08-07 01:04:00+00:00,50,CRJ-200,Express,40,26,29,21,21,0,0,0,0,19,3,0,0,0,0,0,0,21.0,8.0,11,-11,0.42,0.38095238095238093,3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,88.0,69.0,2025-08-06,0.851593625498008,0.025896414342629483,0.1752988047808765,0.9701195219123506,0.0,0.48381474103585653,208.0,Medium
UA,1069,2025-08-03,ORD,DCA,2025-08-03 19:40:00+00:00,2025-08-03 22:42:00+00:00,2025-08-03 20:03:00+00:00,2025-08-03 23:01:00+00:00,126,A319-100,Mainline,65,58,43,19,136,2,0,3,1,100,0,0,0,0,0,0,0,62.0,22.0,22,-22,1.0,0.3548387096774194,6,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,2025-08-03,0.6122262773722628,0.6012773722627737,0.24635036496350365,0.2718978102189781,0.0,0.4245894160583941,317.0,Medium
G7,4461,2025-08-15,ORD,ABE,2025-08-15 13:51:00+00:00,2025-08-15 17:00:00+00:00,2025-08-15 13:44:00+00:00,2025-08-15 17:10:00+00:00,50,CRJ-550,Express,36,44,29,13,39,0,0,1,0,34,0,0,0,0,0,0,0,27.0,22.0,7,-7,0.78,0.8148148148148148,1,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,10.0,2025-08-15,0.8489208633093526,0.17266187050359713,0.7679856115107914,0.17985611510791366,0.0,0.5122302158273382,197.0,Medium
OO,5448,2025-08-06,ORD,FWA,2025-08-06 14:00:00+00:00,2025-08-06 16:12:00+00:00,2025-08-06 14:01:00+00:00,2025-08-06 16:02:00+00:00,50,CRJ-200,Express,115,149,29,14,55,1,0,1,0,41,2,0,0,0,0,0,0,49.0,32.0,86,-86,1.0,0.6530612244897959,4,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,2025-08-06,0.20916334661354583,0.74800796812749,0.5537848605577689,0.5517928286852589,0.0,0.41633466135458164,308.0,Medium
UA,2106,2025-08-10,ORD,SFO,2025-08-10 21:40:00+00:00,2025-08-11 00:30:00+00:00,2025-08-10 21:39:00+00:00,2025-08-11 00:11:00+00:00,200,A321-2NX,Mainline,75,70,62,21,251,2,0,14,2,148,2,0,0,0,0,0,0,97.0,40.0,13,-13,1.0,0.41237113402061853,20,0.0796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-19.0,2025-08-10,0.7450628366247756,0.677737881508079,0.2764811490125673,0.6786355475763016,0.0,0.5534111310592459,123.0,Difficult
YX,3718,2025-08-03,ORD,MSN,2025-08-03 09:02:00+00:00,2025-08-03 10:13:00+00:00,2025-08-03 09:00:00+00:00,2025-08-03 10:02:00+00:00,76,ERJ-175,Express,67,68,39,9,79,1,0,1,0,60,1,0,0,0,0,0,0,91.0,84.0,28,-28,1.0,0.9230769230769231,3,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-11.0,2025-08-03,0.5136861313868614,0.6012773722627737,0.9233576642335767,0.19616788321167883,0.0,0.5141423357664234,179.0,Medium
UA,2481,2025-08-01,ORD,SYR,2025-08-01 18:20:00+00:00,2025-08-01 21:16:00+00:00,2025-08-01 18:15:00+00:00,2025-08-01 21:01:00+00:00,150,A320-200,Mainline,75,68,46,18,187,2,0,10,3,108,3,0,0,0,0,0,0,90.0,71.0,29,-29,1.0,0.7888888888888889,18,0.0962566844919786,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-15.0,2025-08-01,0.4696969696969697,0.6051693404634582,0.7468805704099821,0.8520499108734403,0.0,0.5626114081996435,122.0,Difficult
OO,5646,2025-08-01,ORD,ATW,2025-08-01 13:59:00+00:00,2025-08-01 15:10:00+00:00,2025-08-01 14:00:00+00:00,2025-08-01 14:55:00+00:00,50,CRJ-200,Express,55,56,29,13,58,0,0,3,1,34,0,0,0,0,0,0,0,34.0,21.0,26,-26,1.0,0.6176470588235294,4,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.0,2025-08-01,0.5258467023172906,0.6051693404634582,0.49019607843137253,0.5267379679144385,0.0,0.48213012477718364,250.0,Medium
UA,2278,2025-08-01,ORD,SEA,2025-08-01 16:15:00+00:00,2025-08-01 18:58:00+00:00,2025-08-01 16:30:00+00:00,2025-08-01 18:30:00+00:00,200,A321-2NX,Mainline,80,83,62,16,263,0,0,16,4,128,4,0,0,0,0,0,0,149.0,68.0,18,-18,1.0,0.4563758389261745,24,0.09125475285171103,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-28.0,2025-08-01,0.6853832442067737,0.6051693404634582,0.2887700534759358,0.8110516934046346,0.0,0.5403297682709447,168.0,Medium
G7,4452,2025-08-01,ORD,RIC,2025-08-01 10:50:00+00:00,2025-08-01 13:57:00+00:00,2025-08-01 10:48:00+00:00,2025-08-01 13:59:00+00:00,50,CRJ-550,Express,57,71,29,10,45,0,0,0,0,40,4,0,0,0,0,0,0,20.0,16.0,28,-28,0.9,0.8,4,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2025-08-01,0.48841354723707664,0.0855614973262032,0.7611408199643493,0.7887700534759359,0.0,0.45860071301247773,289.0,Medium
UA,845,2025-08-14,ORD,GRU,2025-08-14 21:20:00+00:00,2025-08-15 09:30:00+00:00,2025-08-14 23:39:00+00:00,2025-08-15 11:51:00+00:00,318,B787-10,Mainline,385,479,155,21,285,2,0,8,4,186,14,0,0,0,0,0,0,360.0,270.0,230,-230,0.8962264150943396,0.75,28,0.09824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,139.0,141.0,2025-08-14,0.11785714285714285,0.225,0.7,0.9196428571428571,0.0,0.36419642857142853,393.0,Medium
UA,660,2025-08-12,ORD,SAN,2025-08-12 09:05:00+00:00,2025-08-12 11:33:00+00:00,2025-08-12 09:00:00+00:00,2025-08-12 11:11:00+00:00,200,A321-2NX,Mainline,87,112,62,9,211,4,0,12,0,111,6,0,0,0,0,0,0,100.0,37.0,25,-25,1.0,0.37,22,0.10426540284360189,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-22.0,2025-08-12,0.5866807610993657,0.8202959830866807,0.15010570824524314,0.86892177589852,0.0,0.5297568710359408,148.0,Medium
UA,1923,2025-08-09,ORD,CID,2025-08-09 20:05:00+00:00,2025-08-09 21:21:00+00:00,2025-08-09 21:10:00+00:00,2025-08-09 22:15:00+00:00,179,B737-900,Mainline,-18,56,56,20,134,0,0,9,2,71,1,0,0,0,0,0,0,85.0,82.0,-74,74,0.7486033519553073,0.9647058823529412,12,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,65.0,54.0,2025-08-09,0.9712092130518234,0.10652591170825336,0.9289827255278311,0.510556621880998,0.0,0.6236084452975048,52.0,Difficult
UA,1492,2025-08-11,ORD,CMH,2025-08-11 21:20:00+00:00,2025-08-11 23:48:00+00:00,2025-08-11 21:34:00+00:00,2025-08-12 00:36:00+00:00,166,B737-800,Mainline,177,164,51,21,131,0,0,6,1,93,3,0,0,0,0,0,0,86.0,78.0,126,-126,0.7891566265060241,0.9069767441860465,10,0.07633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,2025-08-11,0.1368421052631579,0.08421052631578947,0.8991228070175439,0.7859649122807018,0.0,0.3624561403508772,412.0,Medium
UA,2343,2025-08-12,ORD,IND,2025-08-12 14:21:00+00:00,2025-08-12 16:32:00+00:00,2025-08-12 19:09:00+00:00,2025-08-12 21:25:00+00:00,179,B737-900,Mainline,72,336,56,14,73,0,0,2,1,57,1,0,0,0,0,0,0,61.0,50.0,16,-16,0.40782122905027934,0.819672131147541,4,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,288.0,293.0,2025-08-12,0.7272727272727273,0.0306553911205074,0.7843551797040169,0.40169133192389006,0.0,0.4778012684989429,209.0,Medium
UA,602,2025-08-12,ORD,PHX,2025-08-12 20:05:00+00:00,2025-08-12 21:55:00+00:00,2025-08-12 20:15:00+00:00,2025-08-12 21:52:00+00:00,179,B737-MAX9,Mainline,70,80,56,20,82,0,0,2,1,56,2,0,0,0,0,0,0,62.0,45.0,14,-14,0.4581005586592179,0.7258064516129032,5,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-3.0,2025-08-12,0.7695560253699789,0.0507399577167019,0.653276955602537,0.4630021141649049,0.0,0.47959830866807607,208.0,Medium
UA,2059,2025-08-11,ORD,PDX,2025-08-11 19:55:00+00:00,2025-08-11 22:29:00+00:00,2025-08-11 20:06:00+00:00,2025-08-11 22:21:00+00:00,179,B737-MAX9,Mainline,73,62,56,19,195,2,0,4,0,130,0,0,0,0,0,0,0,102.0,84.0,17,-17,1.0,0.8235294117647058,6,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-8.0,2025-08-11,0.6921052631578948,0.6833333333333333,0.787719298245614,0.2710526315789474,0.0,0.5771052631578948,106.0,Difficult
UA,2609,2025-08-03,ORD,SNA,2025-08-03 09:04:00+00:00,2025-08-03 11:38:00+00:00,2025-08-03 08:58:00+00:00,2025-08-03 11:31:00+00:00,126,B737-700,Mainline,67,79,43,9,156,1,0,8,2,98,1,0,0,0,0,0,0,111.0,36.0,24,-24,1.0,0.32432432432432434,12,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-7.0,2025-08-03,0.5784671532846716,0.6012773722627737,0.2198905109489051,0.656934306569343,0.0,0.46523722627737224,254.0,Medium
UA,1641,2025-08-10,ORD,IND,2025-08-10 21:30:00+00:00,2025-08-10 23:43:00+00:00,2025-08-10 21:56:00+00:00,2025-08-10 23:51:00+00:00,126,B737-700,Mainline,78,93,43,21,90,1,0,3,1,60,3,0,0,0,0,0,0,41.0,38.0,35,-35,0.7142857142857143,0.926829268292683,8,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,2025-08-10,0.3976660682226212,0.06104129263913824,0.9443447037701975,0.7890484739676841,0.0,0.45861759425493714,266.0,Medium
UA,2071,2025-08-07,ORD,SAN,2025-08-07 07:11:00+00:00,2025-08-07 09:34:00+00:00,2025-08-07 07:07:00+00:00,2025-08-07 09:27:00+00:00,179,B737-MAX9,Mainline,736,429,56,7,209,1,0,9,4,112,1,0,0,0,0,0,0,94.0,3.0,680,-680,1.0,0.031914893617021274,15,0.07177033492822966,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-7.0,2025-08-07,0.07581227436823104,0.6642599277978339,0.0036101083032490976,0.6507220216606499,0.0,0.25771660649819494,508.0,Easy
OO,5532,2025-08-08,ORD,MCI,2025-08-08 07:24:00+00:00,2025-08-08 09:13:00+00:00,2025-08-08 07:15:00+00:00,2025-08-08 08:51:00+00:00,70,ERJ-175,Express,69,70,34,7,92,1,0,6,0,49,1,0,0,0,0,0,0,55.0,43.0,35,-35,1.0,0.7818181818181819,8,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-22.0,2025-08-08,0.39928057553956836,0.6735611510791367,0.762589928057554,0.7652877697841727,0.0,0.541771582733813,157.0,Medium
OO,5344,2025-08-07,ORD,MBS,2025-08-07 11:05:00+00:00,2025-08-07 13:22:00+00:00,2025-08-07 10:59:00+00:00,2025-08-07 13:04:00+00:00,50,CRJ-200,Express,70,89,29,11,48,0,0,1,0,39,2,0,0,0,0,0,0,51.0,26.0,41,-41,0.96,0.5098039215686274,3,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-18.0,2025-08-07,0.36101083032490977,0.2545126353790614,0.3799638989169675,0.5505415162454874,0.0,0.3358303249097473,440.0,Easy
YX,3433,2025-08-13,ORD,CVG,2025-08-13 18:10:00+00:00,2025-08-13 20:37:00+00:00,2025-08-13 18:00:00+00:00,2025-08-13 20:21:00+00:00,76,ERJ-175,Express,80,85,34,18,82,0,0,2,0,71,0,0,0,0,0,0,0,58.0,28.0,46,-46,1.0,0.4827586206896552,2,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-16.0,2025-08-13,0.3761814744801512,0.7088846880907372,0.24291115311909262,0.1266540642722117,0.0,0.34102079395085066,419.0,Easy
OO,5474,2025-08-07,ORD,MBS,2025-08-07 18:35:00+00:00,2025-08-07 21:02:00+00:00,2025-08-07 18:39:00+00:00,2025-08-07 20:48:00+00:00,50,CRJ-550,Express,105,66,29,18,44,0,0,0,0,34,3,0,0,0,0,0,0,30.0,30.0,76,-76,0.88,1.0,3,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-14.0,2025-08-07,0.23375451263537905,0.14620938628158844,0.9927797833935018,0.6010830324909747,0.0,0.39977436823104695,368.0,Medium
OO,5538,2025-08-04,ORD,HSV,2025-08-04 18:25:00+00:00,2025-08-04 20:14:00+00:00,2025-08-04 18:17:00+00:00,2025-08-04 20:15:00+00:00,50,CRJ-550,Express,76,68,29,18,50,0,0,0,0,45,1,0,0,0,0,0,0,21.0,13.0,47,-47,1.0,0.6190476190476191,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,2025-08-04,0.30442477876106194,0.6601769911504425,0.5964601769911504,0.1672566371681416,0.0,0.3829646017699115,396.0,Medium
OO,5118,2025-08-13,ORD,PLN,2025-08-13 12:45:00+00:00,2025-08-13 15:08:00+00:00,2025-08-13 12:42:00+00:00,2025-08-13 15:03:00+00:00,50,CRJ-200,Express,51,46,29,12,56,2,0,3,1,31,3,0,0,0,0,0,0,50.0,33.0,22,-22,1.0,0.66,9,0.16071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-5.0,2025-08-13,0.6238185255198487,0.7088846880907372,0.497164461247637,0.9924385633270322,0.0,0.6084120982986767,66.0,Difficult
UA,793,2025-08-06,ORD,DFW,2025-08-06 16:20:00+00:00,2025-08-06 18:58:00+00:00,2025-08-06 16:33:00+00:00,2025-08-06 19:12:00+00:00,126,A319-100,Mainline,85,113,43,16,122,1,0,5,1,85,2,0,0,0,0,0,0,74.0,41.0,42,-42,0.9682539682539683,0.5540540540540541,9,0.07377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,2025-08-06,0.38247011952191234,0.448207171314741,0.3565737051792829,0.5617529880478087,0.0,0.37908366533864535,349.0,Medium
UA,1485,2025-08-02,ORD,SEA,2025-08-02 13:40:00+00:00,2025-08-02 16:20:00+00:00,2025-08-02 13:31:00+00:00,2025-08-02 15:38:00+00:00,126,A319-100,Mainline,71,58,51,13,183,1,0,14,3,64,4,0,0,0,0,0,0,124.0,44.0,20,-20,1.0,0.3548387096774194,22,0.12021857923497267,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-42.0,2025-08-02,0.6701923076923076,0.5788461538461539,0.1576923076923077,0.8557692307692307,0.0,0.5102403846153846,185.0,Medium
UA,2211,2025-08-01,ORD,SEA,2025-08-01 19:59:00+00:00,2025-08-01 22:42:00+00:00,2025-08-01 20:03:00+00:00,2025-08-01 22:34:00+00:00,166,B737-MAX8,Mainline,64,62,51,19,199,0,0,12,1,118,2,0,0,0,0,0,0,118.0,79.0,13,-13,1.0,0.6694915254237288,15,0.07537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.0,2025-08-01,0.7896613190730838,0.6051693404634582,0.5739750445632799,0.6185383244206774,0.0,0.6049910873440285,64.0,Difficult
OO,5225,2025-08-04,ORD,MKE,2025-08-04 16:00:00+00:00,2025-08-04 17:00:00+00:00,2025-08-04 16:07:00+00:00,2025-08-04 17:03:00+00:00,50,CRJ-200,Express,98,106,29,16,53,0,0,2,0,32,3,0,0,0,0,0,0,45.0,32.0,69,-69,1.0,0.7111111111111111,5,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2025-08-04,0.21415929203539824,0.6601769911504425,0.7247787610619469,0.9,0.0,0.4869469026548673,242.0,Medium
UA,1492,2025-08-12,ORD,CMH,2025-08-12 21:20:00+00:00,2025-08-12 23:48:00+00:00,2025-08-13 00:47:00+00:00,2025-08-13 03:43:00+00:00,166,B737-800,Mainline,70,53,51,21,80,1,0,3,0,58,5,0,0,0,0,0,0,58.0,52.0,19,-19,0.4819277108433735,0.896551724137931,9,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,207.0,235.0,2025-08-12,0.6649048625792812,0.06871035940803383,0.8964059196617337,0.9112050739957717,0.0,0.5624207188160677,107.0,Difficult
